FREQ;Frekvens;BASE_CUR;Basisvaluta;QUOTE_CUR;Kvoteringsvaluta;TENOR;Løpetid;DECIMALS;CALCULATED;UNIT_MULT;Multiplikator;COLLECTION;Innsamlingstidspunkt;TIME_PERIOD;OBS_VALUE
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-02;45,07
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-03;44,71
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-04;44,7
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-05;44,94
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-08;44,92
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-09;45,06
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-10;45,07
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-11;45,05
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-12;45,22
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-15;45,19
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-16;44,89
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-17;45,01
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-23;45,13
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-24;45,18
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-25;45,37
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-26;45,55
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-29;45,86
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-04-30;45,43
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-02;45,87
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-03;45,83
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-06;45,91
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-07;45,89
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-08;45,99
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-09;45,74
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-10;45,55
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-13;45,37
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-14;45,54
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-15;45,64
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-16;45,75
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-20;45,92
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-21;46
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-22;45,96
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-23;46,04
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-24;45,79
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-27;45,72
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-28;45,45
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-29;45,56
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-05-31;44,73
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-03;44,22
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-04;44,16
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-05;44,25
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-06;44,03
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-07;44,03
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-11;45,07
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-12;45,16
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-13;45,16
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-14;45,23
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-17;45,49
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-18;45,71
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-19;45,59
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-20;45,19
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-21;44,91
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-24;44,29
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-25;44,22
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-26;44,38
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-27;44,55
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-06-28;44,43
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-01;44,63
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-02;44,88
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-03;44,97
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-04;44,94
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-05;45,04
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-08;45,55
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-09;45,78
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-10;45
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-11;44,62
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-12;44,82
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-15;45,08
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-16;45,01
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-17;44,97
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-18;45,11
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-19;45,02
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-22;45,11
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-23;45,43
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-24;45,19
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-25;45,49
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-26;45,71
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-29;45,71
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-30;45,83
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-07-31;46,12
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-01;46,27
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-02;46,19
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-05;45,7
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-06;45,52
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-07;45,52
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-08;45,69
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-09;45,72
B;Virkedag;MXN;Meksikanske peso;NOK;Norske kroner;SP;Spot;2;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2019-08-12;45,46
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-13;6,808
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-14;6,796
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-15;6,883
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-16;6,912
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-17;6,932
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-20;6,916
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-21;6,89
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-22;6,806
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-23;6,799
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-24;6,832
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-27;6,773
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-28;6,748
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-29;6,794
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-30;6,754
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-08-31;6,774
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-03;6,788
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-04;6,822
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-05;6,834
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-06;6,825
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-07;6,83
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-10;6,812
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-11;6,798
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-12;6,752
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-13;6,691
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-14;6,689
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-17;6,651
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-18;6,626
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-19;6,643
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-20;6,617
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-21;6,614
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-24;6,6
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-25;6,598
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-26;6,608
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-27;6,591
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-09-28;6,639
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-01;6,606
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-02;6,627
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-03;6,635
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-04;6,675
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-05;6,712
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-08;6,726
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-09;6,46
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-10;6,22
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-11;6,264
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-12;6,253
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-15;6,224
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-16;6,186
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-17;6,177
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-18;6,21
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-19;6,218
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-22;6,218
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-23;6,229
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-24;6,362
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-25;6,331
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-26;6,283
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-29;6,251
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-30;6,278
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-10-31;6,309
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-01;6,247
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-02;6,234
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-05;6,267
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-06;6,247
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-07;6,21
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-08;6,228
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-09;6,276
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-12;6,3
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-13;6,381
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-14;6,32
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-15;6,319
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-16;6,301
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-19;6,282
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-20;6,327
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-21;6,344
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-22;6,354
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-23;6,38
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-26;6,368
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-27;6,389
B;Virkedag;PKR;Pakistanske rupi;NOK;Norske kroner;SP;Spot;3;false;2;Hundre;C;ECB concertation tidspunkt 14:15 CET;2018-11-28;6,399
